4.006709349597001868e-01,7.436852494964737437e-01,1.867055219936827326e-01,1.000000000000000000e+00,9.259546310521992174e-01,4.199026406259465105e-01,7.201726436614990234e-01,4.006709349597001868e-01,7.436852494964737437e-01,1.000000000000000082e-05
5.267325874934504215e-01,8.519274790141729836e-01,2.393587486857925439e-01,1.000000000000000000e+00,1.477479696518443353e+00,2.688704445622021044e-01,7.077056765556335449e-01,4.999388121356700965e-01,8.315885849622369763e-01,1.000000000000000082e-05
5.899025888349953561e-01,8.673472470270997547e-01,2.608293283775955373e-01,1.000000000000000000e+00,1.575347149755110143e+00,2.255966727222715185e-01,6.991520524024963379e-01,5.630942977632736879e-01,8.554299286527085044e-01,1.000000000000000082e-05
6.293578143388597335e-01,8.791939548790503878e-01,2.587998078201062535e-01,1.000000000000000000e+00,1.655997242649271950e+00,1.994040750135156470e-01,6.930728554725646973e-01,5.786900069139890856e-01,8.644865444563678558e-01,1.000000000000000082e-05
6.516835479617306692e-01,8.874956138057270572e-01,2.643493047797679241e-01,1.000000000000000000e+00,1.715888888326591255e+00,1.836499794757455728e-01,6.877382397651672363e-01,6.014171857302836877e-01,8.728241093733238865e-01,1.000000000000000082e-05
