3.811928822643261827e-01,7.130466829145954977e-01,1.831078421706363868e-01,1.000000000000000000e+00,7.952226749148757490e-01,3.469446178217579502e-01,7.196422815322875977e-01,3.811928822643261827e-01,7.130466829145954977e-01,1.000000000000000082e-05
5.339866383912947878e-01,8.284761539897228522e-01,2.182459111194332280e-01,1.000000000000000000e+00,1.340901606511060162e+00,2.646444631474358933e-01,7.005703449249267578e-01,4.862016710165042443e-01,7.903543485413733194e-01,1.000000000000000082e-05
6.143301833056712402e-01,8.668022911257886598e-01,2.422754931644300613e-01,1.000000000000000000e+00,1.571759565024204885e+00,2.204969696756592379e-01,6.943710446357727051e-01,5.797795021498821644e-01,8.466094158244573675e-01,1.000000000000000082e-05
6.683511599242186740e-01,8.839156531044863874e-01,2.719964782519858071e-01,1.000000000000000000e+00,1.689689649990626208e+00,1.896937381952328860e-01,6.889098286628723145e-01,6.295951685339007398e-01,8.694256691491949463e-01,1.000000000000000082e-05
6.795118725739502930e-01,8.993390631301182436e-01,2.774057918730640782e-01,1.000000000000000000e+00,1.807074393821854752e+00,1.689201604602928453e-01,6.834025382995605469e-01,6.530776011730777819e-01,8.815130743516489398e-01,1.000000000000000082e-05
